type,seq,mac,rssi,rate,noise_floor,fft_gain,agc_gain,channel,local_timestamp,sig_len,rx_state,real_time_set,real_timestamp,len,first_word,data
CSI_DATA,28551,1a:00:00:00:00:00,-91,11,-98,249,79,11,142388134,47,0,0,142.329,128,0,"[0,0,0,0,0,0,0,0,24,-25,20,-23,15,-21,10,-21,6,-20,4,-20,3,-19,1,-18,-1,-17,-2,-17,-2,-18,-2,-19,-1,-17,-1,-15,-5,-15,-5,-16,-4,-16,-5,-14,-9,-14,-10,-14,-11,-11,-14,-9,-14,-8,-15,-6,-18,-3,-20,1,-20,1,-21,2,0,0,-14,4,-16,3,-16,2,-17,1,-17,2,-20,1,-19,3,-21,4,-20,6,-19,4,-18,7,-19,10,-21,12,-21,12,-20,14,-19,13,-19,15,-19,19,-17,22,-15,20,-14,18,-11,19,-12,19,-10,19,-10,17,-8,16,-8,13,-7,11,0,0,0,0,0,0]"
CSI_DATA,28552,1a:00:00:00:00:00,-91,11,-98,249,79,11,142405134,47,0,0,142.346,128,0,"[0,0,0,0,0,0,0,0,-20,3,-20,6,-19,7,-18,9,-16,10,-15,12,-16,10,-17,10,-17,10,-17,8,-17,7,-19,9,-21,8,-22,8,-20,8,-22,8,-20,10,-22,10,-20,12,-20,11,-19,11,-14,14,-13,15,-15,16,-13,18,-12,19,-10,20,-10,21,0,0,-23,6,-21,5,-19,7,-15,9,-12,10,-8,10,-5,11,-5,12,-5,11,-5,10,-7,12,-6,10,-8,7,-9,8,-12,9,-14,6,-16,5,-17,6,-17,8,-16,8,-17,9,-16,10,-16,8,-16,9,-15,10,-14,12,-13,11,-15,10,0,0,0,0,0,0]"
CSI_DATA,28553,1a:00:00:00:00:00,-91,11,-98,253,79,11,142425215,47,0,0,142.366,128,0,"[0,0,0,0,0,0,0,0,16,29,15,28,14,28,13,26,8,24,6,23,3,25,2,26,0,26,-2,26,-3,26,-5,25,-8,27,-8,25,-10,26,-9,24,-10,21,-9,19,-9,22,-8,22,-7,20,-5,20,-3,22,0,23,2,25,3,27,3,29,5,27,0,0,-10,28,-9,26,-8,22,-9,17,-10,11,-9,9,-11,6,-13,7,-15,6,-13,6,-16,2,-19,0,-20,-2,-20,-2,-21,-5,-20,-4,-20,-5,-19,-5,-20,-8,-19,-9,-15,-9,-13,-10,-12,-13,-12,-14,-13,-16,-13,-19,-13,-20,-13,-21,0,0,0,0,0,0]"
CSI_DATA,28554,1a:00:00:00:00:00,-93,11,-98,249,79,11,142439134,47,0,0,142.38,128,0,"[0,0,0,0,0,0,0,0,7,-25,7,-24,7,-22,7,-21,7,-21,8,-20,5,-19,5,-20,4,-20,4,-21,3,-21,4,-21,3,-20,1,-18,-1,-16,-3,-15,-4,-13,-6,-15,-7,-14,-8,-13,-12,-13,-13,-15,-13,-14,-13,-14,-13,-13,-13,-13,-13,-9,-14,-8,0,0,-9,-14,-11,-11,-14,-8,-14,-7,-14,-5,-16,-3,-17,-3,-16,-5,-17,-3,-20,-2,-20,-3,-18,-3,-19,-3,-21,-2,-19,-2,-18,0,-18,-1,-19,1,-18,1,-18,3,-18,2,-18,5,-16,3,-18,4,-19,3,-20,4,-20,3,-21,3,0,0,0,0,0,0]"
CSI_DATA,28555,1a:00:00:00:00:00,-91,11,-98,0,79,11,142458935,47,0,0,142.399,128,0,"[0,0,0,0,0,0,0,0,-16,11,-19,15,-22,17,-25,17,-27,18,-30,18,-31,18,-30,19,-27,20,-27,16,-24,13,-18,13,-17,16,-13,16,-11,20,-7,19,-3,20,0,21,1,22,4,25,2,24,3,25,3,26,6,20,7,17,6,13,7,8,8,4,0,0,24,8,20,12,16,12,12,15,12,15,9,17,7,15,7,18,9,17,9,17,12,16,12,16,16,14,16,14,18,13,15,13,16,11,18,13,18,14,18,14,20,14,19,17,17,17,15,17,17,17,17,18,16,15,15,14,0,0,0,0,0,0]"
CSI_DATA,28556,1a:00:00:00:00:00,-91,11,-98,1,79,11,142473135,47,0,0,142.414,128,0,"[0,0,0,0,0,0,0,0,21,16,20,18,22,19,21,21,21,24,18,26,16,28,14,29,14,31,9,28,6,28,4,28,2,27,-1,28,1,28,3,24,2,25,2,24,4,25,4,23,3,22,1,23,-1,20,-2,21,-1,22,-1,23,0,25,1,26,0,0,-14,15,-14,15,-16,12,-20,12,-19,11,-18,10,-18,10,-19,5,-17,4,-16,3,-18,-1,-18,0,-16,-3,-20,-5,-22,-6,-22,-8,-22,-8,-20,-9,-20,-10,-19,-12,-21,-16,-19,-21,-15,-20,-16,-23,-17,-24,-16,-23,-17,-24,-19,-25,0,0,0,0,0,0]"
CSI_DATA,28557,1a:00:00:00:00:00,-92,11,-98,249,79,11,142490135,47,0,0,142.431,128,0,"[0,0,0,0,0,0,0,0,-7,22,-7,20,-6,18,-6,18,-8,17,-8,16,-8,17,-10,18,-14,18,-16,16,-16,15,-17,15,-18,13,-15,13,-13,12,-15,11,-16,9,-14,9,-12,11,-12,11,-8,12,-7,13,-7,12,-8,9,-6,7,-4,6,-4,3,-4,-1,0,0,-16,2,-19,3,-19,5,-20,4,-20,5,-21,6,-20,8,-17,8,-17,6,-17,8,-13,6,-12,5,-11,7,-12,7,-12,4,-13,2,-13,1,-12,2,-12,-1,-15,3,-17,0,-18,-1,-17,-1,-17,1,-17,0,-17,-1,-18,0,-17,0,0,0,0,0,0,0]"
CSI_DATA,28558,1a:00:00:00:00:00,-92,11,-98,251,79,11,142507135,47,0,0,142.448,128,0,"[0,0,0,0,0,0,0,0,-39,6,-36,6,-34,5,-32,3,-30,3,-27,3,-27,0,-27,1,-28,3,-27,4,-26,3,-26,3,-26,5,-24,9,-25,11,-24,13,-21,12,-19,13,-17,14,-14,17,-12,19,-12,19,-8,17,-6,15,-4,15,-4,15,-2,15,-1,14,0,0,-5,30,-5,29,-5,26,-5,24,-4,21,-2,18,-2,18,-2,15,1,13,3,14,3,13,3,14,4,13,4,15,0,15,2,14,3,17,4,17,1,19,0,18,0,17,-3,17,-4,16,-3,16,-3,18,-4,15,-5,17,-3,15,0,0,0,0,0,0]"
CSI_DATA,28559,1a:00:00:00:00:00,-92,11,-98,250,79,11,142524135,47,0,0,142.465,128,0,"[0,0,0,0,0,0,0,0,-18,-12,-18,-12,-17,-13,-16,-13,-17,-12,-18,-10,-17,-8,-18,-5,-20,-4,-20,-1,-21,0,-24,3,-25,5,-26,6,-24,6,-23,7,-21,5,-18,7,-17,7,-16,12,-12,13,-12,16,-11,16,-11,18,-10,19,-10,21,-10,21,-8,22,0,0,-9,9,-5,11,-4,11,-4,12,-1,12,2,13,1,15,2,17,6,17,7,19,5,16,8,14,9,12,9,10,9,9,12,8,12,7,13,5,15,5,15,5,15,8,16,7,18,8,18,6,16,5,16,4,16,3,15,2,0,0,0,0,0,0]"
CSI_DATA,28560,1a:00:00:00:00:00,-92,11,-98,249,79,11,142541135,47,0,0,142.482,128,0,"[0,0,0,0,0,0,0,0,26,14,24,15,21,15,18,18,17,20,14,22,14,23,15,27,14,25,13,26,12,24,13,21,14,18,13,18,13,15,12,14,10,12,10,10,9,9,7,10,6,12,5,16,4,12,2,13,1,12,1,12,-1,13,0,12,0,0,3,14,2,14,2,13,1,16,0,15,-2,15,-3,14,-3,16,-2,16,-5,15,-6,17,-7,17,-7,15,-8,14,-9,16,-8,15,-8,15,-11,12,-13,14,-13,12,-14,13,-16,11,-14,10,-12,8,-12,7,-12,5,-10,5,-7,4,0,0,0,0,0,0]"
CSI_DATA,28561,1a:00:00:00:00:00,-91,11,-98,249,79,11,142561311,47,0,0,142.502,128,0,"[0,0,0,0,0,0,0,0,16,-10,19,-9,22,-8,26,-8,29,-8,32,-7,31,-5,29,-2,30,-1,31,0,30,1,29,1,27,2,26,3,24,3,25,3,25,2,23,1,20,4,19,4,19,4,20,4,18,6,17,6,15,7,14,8,13,9,12,8,0,0,11,3,11,4,9,6,11,7,11,8,11,11,10,12,14,12,13,13,10,14,8,13,10,15,9,15,9,14,7,13,7,15,5,14,4,17,4,15,3,16,2,15,-3,17,-3,18,-4,17,-5,15,-7,16,-6,13,-7,14,0,0,0,0,0,0]"
CSI_DATA,28562,1a:00:00:00:00:00,-92,11,-98,245,79,11,142575136,47,0,0,142.516,128,0,"[0,0,0,0,0,0,0,0,21,11,21,9,22,4,23,3,23,1,24,-1,22,-1,22,-1,22,3,23,4,24,4,23,4,21,2,21,1,21,0,21,-1,20,-2,18,-5,19,-6,18,-7,17,-7,15,-8,15,-7,13,-6,12,-6,13,-5,14,-4,12,-3,0,0,17,-4,14,-4,11,-4,10,-5,10,-5,8,-5,9,-7,8,-6,9,-6,10,-6,11,-7,14,-6,13,-4,13,-4,15,-3,14,-4,17,-6,18,-7,19,-7,19,-7,19,-7,19,-6,19,-5,17,-5,18,-2,16,-1,15,1,13,2,0,0,0,0,0,0]"
CSI_DATA,28563,1a:00:00:00:00:00,-92,11,-98,1,79,11,142592136,47,0,0,142.533,128,0,"[0,0,0,0,0,0,0,0,-29,18,-28,19,-29,18,-29,16,-28,15,-26,14,-24,13,-25,13,-22,14,-19,16,-19,15,-17,17,-15,22,-15,21,-13,25,-15,27,-13,28,-8,27,-5,28,-3,29,-1,28,2,25,6,22,8,21,12,20,16,19,15,18,16,19,0,0,7,22,10,21,11,20,13,16,17,16,16,14,21,13,23,12,21,12,24,11,25,11,25,8,26,12,26,11,30,9,26,5,26,6,28,4,25,4,25,2,24,3,24,0,21,0,21,1,22,2,23,1,22,1,24,2,0,0,0,0,0,0]"
CSI_DATA,28564,1a:00:00:00:00:00,-91,11,-98,249,79,11,142609136,47,0,0,142.55,128,0,"[0,0,0,0,0,0,0,0,-5,32,-4,32,-5,32,-5,30,-3,29,-3,28,-3,27,-5,27,-5,26,-5,24,-5,23,-4,22,-4,21,-5,21,-5,21,-3,20,-2,17,-2,16,0,14,3,15,2,15,3,16,4,12,6,12,5,11,7,11,9,10,9,10,0,0,17,34,14,31,11,28,9,27,7,22,4,19,7,18,5,18,5,15,6,15,6,14,8,14,6,12,3,12,3,14,3,14,2,15,0,15,-1,16,-1,17,-4,16,-4,16,-4,16,-4,15,-5,16,-5,15,-6,17,-6,17,0,0,0,0,0,0]"
CSI_DATA,28565,1a:00:00:00:00:00,-92,11,-98,251,79,11,142626136,47,0,0,142.567,128,0,"[0,0,0,0,0,0,0,0,-30,10,-28,10,-30,9,-30,8,-28,8,-28,5,-29,8,-30,9,-30,12,-27,11,-30,14,-28,14,-27,16,-28,16,-26,19,-22,16,-20,19,-15,20,-13,21,-8,20,-7,22,-4,23,0,22,0,24,-2,26,0,26,-2,24,-3,25,0,0,-1,11,0,12,0,15,2,16,3,17,3,18,4,16,5,17,6,13,5,14,8,16,8,14,9,14,10,14,14,12,13,13,12,11,12,11,14,10,13,10,16,10,16,10,16,10,13,13,13,14,12,17,9,18,8,19,0,0,0,0,0,0]"
CSI_DATA,28566,1a:00:00:00:00:00,-90,11,-98,246,79,11,142643136,47,0,0,142.584,128,0,"[0,0,0,0,0,0,0,0,-12,14,-10,14,-9,17,-8,18,-7,20,-4,20,-3,19,-2,18,0,17,2,14,5,14,10,13,13,14,16,13,19,11,19,12,19,11,19,9,19,9,19,8,18,7,18,3,15,4,16,4,18,2,19,0,20,0,22,-1,0,0,16,-13,15,-14,14,-15,13,-15,11,-15,9,-15,8,-15,7,-13,5,-13,4,-12,3,-12,0,-11,-2,-12,-1,-13,-3,-14,-3,-13,-3,-13,-5,-13,-5,-14,-5,-12,-5,-12,-8,-12,-8,-12,-8,-11,-8,-12,-9,-12,-8,-11,-10,-11,0,0,0,0,0,0]"
CSI_DATA,28567,1a:00:00:00:00:00,-90,11,-98,249,79,11,142662925,47,0,0,142.603,128,0,"[0,0,0,0,0,0,0,0,28,15,27,13,27,12,27,9,28,6,27,3,26,1,26,-1,26,-2,23,-4,23,-4,22,-5,18,-7,14,-7,13,-8,13,-10,11,-11,8,-14,7,-14,3,-15,0,-17,-3,-14,-6,-12,-8,-12,-9,-13,-11,-13,-11,-12,-11,-13,0,0,-8,-9,-6,-8,-7,-9,-6,-7,-7,-6,-6,-3,-9,-5,-10,-5,-12,-5,-12,-6,-14,-5,-14,-3,-15,-2,-13,0,-14,2,-13,4,-12,8,-11,8,-13,9,-13,11,-12,12,-11,12,-12,12,-11,12,-11,14,-10,15,-9,16,-7,19,0,0,0,0,0,0]"
CSI_DATA,28568,1a:00:00:00:00:00,-91,11,-98,246,79,11,142677136,47,0,0,142.618,128,0,"[0,0,0,0,0,0,0,0,-23,4,-22,4,-24,3,-25,3,-28,4,-28,5,-28,7,-26,8,-25,9,-22,10,-23,10,-21,9,-19,11,-14,12,-15,9,-14,9,-11,10,-11,11,-12,10,-8,12,-8,13,-6,13,-6,12,-6,14,-7,13,-9,14,-10,15,-12,15,0,0,-2,21,-2,17,-1,15,1,14,1,13,0,12,2,12,1,12,2,12,2,13,3,15,0,15,-1,14,-2,15,-1,16,-2,16,-1,16,-1,17,-2,17,-4,17,-3,20,-3,19,-3,20,-3,17,-3,17,-5,14,-6,12,-5,10,0,0,0,0,0,0]"
CSI_DATA,28569,1a:00:00:00:00:00,-93,11,-98,248,79,11,142694137,47,0,0,142.635,128,0,"[0,0,0,0,0,0,0,0,13,21,11,21,11,21,10,20,10,20,8,20,10,19,9,20,10,20,11,18,13,16,14,14,13,15,13,15,15,13,15,13,15,13,14,12,13,13,15,13,14,12,15,9,16,7,17,8,17,9,18,9,21,10,23,10,0,0,17,2,15,1,15,1,16,0,16,3,16,3,16,3,16,2,14,1,15,0,14,-1,14,1,12,2,10,0,6,-1,7,-1,7,-1,10,-1,10,-2,13,-1,13,-2,14,-3,16,-2,19,-1,17,0,18,0,17,1,16,2,0,0,0,0,0,0]"
CSI_DATA,28570,1a:00:00:00:00:00,-91,11,-98,3,79,11,142711137,47,0,0,142.652,128,0,"[0,0,0,0,0,0,0,0,-2,-49,-4,-48,-3,-44,-1,-42,-3,-40,-3,-37,-4,-35,-4,-35,-8,-34,-9,-34,-10,-33,-13,-33,-18,-31,-20,-29,-22,-27,-24,-25,-27,-22,-28,-22,-29,-18,-31,-12,-31,-10,-30,-6,-30,-2,-29,-2,-27,-1,-24,-2,-23,0,-21,0,0,0,-15,29,-15,25,-15,23,-14,18,-15,15,-14,12,-15,11,-10,11,-11,9,-10,8,-7,12,-6,14,-3,17,1,17,1,18,1,21,0,22,1,23,0,24,-2,21,-3,19,-3,20,-5,20,-3,23,-1,23,1,28,1,30,3,34,0,0,0,0,0,0]"
CSI_DATA,28571,1a:00:00:00:00:00,-92,11,-98,253,79,11,142728137,47,0,0,142.669,128,0,"[0,0,0,0,0,0,0,0,-27,10,-28,8,-30,6,-31,6,-31,3,-32,3,-33,3,-31,4,-30,3,-31,6,-28,6,-26,7,-26,7,-25,9,-23,9,-21,10,-19,10,-18,10,-18,10,-21,13,-19,15,-21,14,-19,17,-19,19,-20,21,-22,21,-22,24,-22,25,0,0,-26,9,-22,11,-17,13,-13,15,-9,17,-4,16,-5,14,-5,16,-5,16,-5,17,-8,18,-9,17,-9,18,-9,16,-12,19,-10,17,-12,16,-12,14,-12,13,-10,12,-11,12,-10,11,-11,10,-10,11,-10,14,-8,15,-7,17,-8,19,0,0,0,0,0,0]"
CSI_DATA,28572,1a:00:00:00:00:00,-92,11,-98,251,79,11,142745137,47,0,0,142.686,128,0,"[0,0,0,0,0,0,0,0,-6,35,-5,36,-4,35,-5,31,-6,29,-5,25,-8,24,-10,23,-13,24,-17,23,-19,21,-19,18,-19,19,-19,19,-20,19,-21,19,-20,19,-19,17,-17,19,-16,18,-12,16,-11,16,-9,17,-8,16,-5,14,-5,14,-3,15,-2,11,0,0,-17,13,-15,12,-14,13,-13,14,-13,14,-13,14,-13,14,-14,11,-14,13,-11,11,-12,10,-14,9,-15,6,-15,2,-14,0,-14,-3,-14,-3,-13,-6,-16,-7,-18,-5,-17,-8,-18,-10,-17,-10,-17,-11,-17,-11,-16,-13,-16,-13,-14,-14,0,0,0,0,0,0]"
CSI_DATA,28573,1a:00:00:00:00:00,-92,11,-98,249,79,11,142764343,47,0,0,142.705,128,0,"[0,0,0,0,0,0,0,0,20,-16,20,-15,22,-13,23,-12,24,-10,23,-7,24,-7,26,-7,25,-6,23,-5,22,-5,21,-4,19,-4,19,-6,20,-7,18,-6,15,-4,15,-3,16,-2,16,-2,17,-3,16,-4,16,-4,14,-5,14,-5,12,-6,12,-8,10,-9,0,0,4,-1,8,-2,8,0,11,1,11,-1,14,-1,14,3,11,4,10,3,9,5,8,7,9,7,7,6,9,12,7,13,5,12,7,12,6,17,7,15,8,14,9,15,9,17,9,17,8,18,7,21,6,22,5,24,3,26,0,0,0,0,0,0]"
CSI_DATA,28574,1a:00:00:00:00:00,-92,11,-98,246,79,11,142779137,47,0,0,142.72,128,0,"[0,0,0,0,0,0,0,0,-34,-8,-32,-8,-30,-5,-28,-1,-24,-1,-21,1,-18,-1,-20,-3,-20,-5,-20,-6,-20,-5,-19,-7,-18,-8,-19,-7,-19,-7,-21,-5,-20,-5,-19,-7,-17,-7,-17,-6,-18,-8,-17,-11,-17,-10,-16,-11,-15,-12,-13,-11,-13,-9,-12,-9,0,0,-11,-20,-9,-18,-11,-15,-10,-13,-9,-10,-9,-8,-11,-7,-11,-8,-8,-8,-7,-8,-8,-9,-4,-11,-3,-13,-1,-14,1,-13,2,-14,1,-12,1,-10,4,-11,5,-10,5,-8,7,-6,7,-7,9,-8,10,-8,12,-8,14,-9,13,-9,0,0,0,0,0,0]"
CSI_DATA,28575,1a:00:00:00:00:00,-91,11,-98,254,79,11,142796138,47,0,0,142.737,128,0,"[0,0,0,0,0,0,0,0,-33,-14,-33,-14,-33,-14,-31,-13,-32,-13,-32,-12,-33,-13,-32,-14,-33,-16,-29,-15,-28,-14,-25,-14,-23,-15,-21,-13,-21,-9,-18,-9,-18,-7,-19,-4,-22,-4,-21,-4,-21,-3,-22,-1,-24,0,-23,-1,-24,1,-25,3,-25,4,-25,7,0,0,-37,-7,-34,-6,-30,-6,-25,-6,-21,-5,-17,-5,-16,-3,-17,-4,-14,-5,-13,-9,-11,-9,-10,-8,-10,-7,-11,-5,-11,-5,-11,-2,-10,-1,-12,1,-14,2,-15,2,-14,0,-16,1,-14,-1,-15,-4,-15,-9,-16,-11,-17,-14,-17,-18,0,0,0,0,0,0]"
CSI_DATA,28576,1a:00:00:00:00:00,-93,11,-98,255,79,11,142813138,47,0,0,142.754,128,0,"[0,0,0,0,0,0,0,0,30,-18,31,-19,29,-20,27,-20,27,-20,24,-20,21,-22,18,-22,15,-23,11,-22,8,-22,5,-23,5,-24,1,-24,-1,-25,-3,-26,-7,-25,-8,-25,-8,-23,-12,-23,-10,-18,-13,-16,-15,-15,-16,-14,-18,-11,-18,-11,-19,-10,-21,-12,0,0,-27,12,-26,13,-24,14,-23,13,-19,14,-18,13,-13,12,-14,11,-12,12,-13,13,-10,12,-9,11,-8,12,-8,14,-8,16,-8,17,-6,18,-3,17,-4,16,-4,18,-2,18,-1,18,0,14,2,14,2,13,1,11,1,11,2,11,0,0,0,0,0,0]"
CSI_DATA,28577,1a:00:00:00:00:00,-91,11,-98,242,79,11,142830138,47,0,0,142.771,128,0,"[0,0,0,0,0,0,0,0,9,24,9,24,9,24,8,24,9,25,7,24,6,23,5,22,4,22,3,23,3,22,1,23,3,21,0,21,1,20,0,21,1,22,0,22,-1,20,-4,19,-2,18,-4,19,-5,18,-6,17,-7,15,-10,12,-10,10,-11,9,0,0,-15,12,-16,11,-17,11,-15,10,-14,9,-15,8,-14,4,-14,3,-14,4,-15,1,-14,-1,-12,-1,-14,-2,-15,-3,-15,-5,-14,-3,-13,-6,-11,-8,-10,-8,-10,-8,-10,-8,-9,-10,-9,-9,-6,-10,-4,-12,-2,-12,-1,-14,2,-16,0,0,0,0,0,0]"
CSI_DATA,28578,1a:00:00:00:00:00,-93,11,-98,248,79,11,142847138,47,0,0,142.788,128,0,"[0,0,0,0,0,0,0,0,5,-19,4,-20,4,-21,2,-21,4,-22,5,-22,3,-22,3,-23,3,-21,0,-20,-2,-19,-1,-20,0,-21,-3,-23,-6,-24,-4,-22,-6,-19,-8,-20,-10,-22,-11,-20,-15,-18,-17,-17,-19,-17,-20,-16,-23,-17,-24,-19,-24,-19,-24,-17,0,0,-15,-1,-16,-5,-18,-5,-18,-6,-18,-5,-17,-6,-19,-4,-18,0,-17,1,-15,1,-14,2,-14,1,-13,0,-15,-2,-17,-4,-18,-2,-18,-6,-20,-6,-21,-7,-22,-6,-21,-7,-20,-5,-17,-4,-16,-4,-16,-5,-16,-5,-16,-6,-16,-6,0,0,0,0,0,0]"
CSI_DATA,28579,1a:00:00:00:00:00,-91,11,-98,250,79,11,142866748,47,0,0,142.807,128,0,"[0,0,0,0,0,0,0,0,-37,-5,-35,-4,-34,-2,-33,1,-30,1,-29,2,-26,9,-26,9,-24,10,-23,12,-22,13,-20,13,-16,14,-14,16,-11,19,-11,19,-7,23,-4,22,0,22,3,26,4,25,6,26,8,22,8,23,8,23,9,23,7,24,4,26,0,0,23,17,22,15,20,14,20,11,19,5,18,3,18,3,19,3,20,1,22,0,18,-1,14,-3,12,-3,10,-3,8,-4,6,-4,8,-7,8,-7,6,-7,7,-7,12,-8,10,-10,10,-9,12,-10,15,-11,16,-10,17,-10,19,-11,0,0,0,0,0,0]"
CSI_DATA,28580,1a:00:00:00:00:00,-92,11,-98,244,79,11,142881138,47,0,0,142.822,128,0,"[0,0,0,0,0,0,0,0,19,10,21,12,21,15,20,17,20,19,18,19,16,22,14,23,11,22,6,20,2,19,-1,19,-2,19,-7,18,-7,19,-10,18,-11,14,-11,14,-11,14,-13,14,-13,11,-14,11,-15,11,-15,10,-13,9,-14,9,-13,7,-12,5,0,0,-19,-10,-16,-9,-14,-10,-13,-9,-11,-9,-7,-9,-5,-10,-2,-9,-2,-9,-2,-10,-1,-9,0,-9,2,-10,3,-9,4,-7,3,-7,2,-5,6,-3,10,-1,11,-3,10,1,11,4,11,6,10,8,9,12,9,14,7,16,5,18,0,0,0,0,0,0]"
CSI_DATA,28581,1a:00:00:00:00:00,-91,11,-98,252,79,11,142898138,47,0,0,142.839,128,0,"[0,0,0,0,0,0,0,0,3,-20,6,-23,7,-24,10,-25,12,-26,15,-27,13,-27,14,-28,16,-29,15,-29,12,-28,11,-29,11,-29,9,-30,6,-31,4,-32,3,-29,-2,-27,-2,-26,-1,-26,-1,-26,-3,-29,-5,-24,-3,-23,-1,-22,0,-22,2,-21,3,-21,0,0,-14,-41,-14,-35,-14,-30,-12,-23,-10,-19,-8,-10,-9,-15,-7,-13,-7,-11,-8,-13,-6,-12,-4,-12,-6,-13,-5,-12,-6,-16,-7,-12,-6,-9,-7,-11,-5,-11,-4,-13,-5,-13,-3,-14,-3,-14,-4,-14,-5,-15,-7,-18,-6,-18,-9,-18,0,0,0,0,0,0]"
CSI_DATA,28582,1a:00:00:00:00:00,-90,11,-98,248,79,11,142915139,47,0,0,142.856,128,0,"[0,0,0,0,0,0,0,0,30,11,28,14,24,18,21,21,16,23,13,25,8,25,5,25,1,24,0,24,-4,23,-6,21,-9,19,-11,20,-13,19,-13,20,-15,20,-17,17,-18,16,-19,14,-19,12,-19,12,-18,9,-21,6,-25,0,-27,-3,-28,-5,-31,-7,0,0,-11,-22,-10,-18,-9,-17,-7,-17,-4,-16,-2,-13,1,-15,1,-17,2,-20,4,-18,3,-17,6,-14,8,-10,5,-6,6,-7,6,-3,7,0,8,1,10,3,10,6,7,5,6,7,7,8,5,11,4,10,3,12,1,14,-1,14,0,0,0,0,0,0]"
CSI_DATA,28583,1a:00:00:00:00:00,-92,11,-98,251,79,11,142932139,47,0,0,142.873,128,0,"[0,0,0,0,0,0,0,0,-10,-22,-8,-25,-7,-26,-7,-27,-4,-28,-1,-29,0,-31,2,-30,4,-29,6,-30,8,-28,8,-27,11,-28,11,-27,11,-27,12,-25,13,-24,14,-25,14,-23,16,-19,19,-17,19,-20,19,-19,23,-18,26,-19,30,-21,32,-19,36,-20,0,0,29,-1,25,-2,20,-2,19,0,15,2,13,4,12,5,10,7,10,9,9,10,10,13,12,12,10,13,10,9,7,8,7,9,6,8,4,7,4,9,3,10,-1,10,-3,9,-4,10,-5,9,-7,6,-7,6,-9,4,-11,2,0,0,0,0,0,0]"
CSI_DATA,28584,1a:00:00:00:00:00,-89,11,-98,246,79,11,142949139,47,0,0,142.89,128,0,"[0,0,0,0,0,0,0,0,-2,-25,0,-25,-1,-24,0,-22,2,-21,3,-21,5,-23,6,-21,7,-23,9,-23,8,-21,9,-19,8,-19,9,-17,9,-15,7,-14,10,-13,10,-14,9,-16,7,-17,8,-16,9,-15,10,-17,9,-18,10,-17,8,-19,8,-19,7,-17,0,0,5,-15,5,-16,4,-16,5,-15,5,-13,5,-13,4,-11,10,-11,8,-7,8,-7,10,-5,13,-3,12,-3,13,-3,12,-2,13,-1,10,-1,8,-1,8,1,8,3,8,3,7,7,6,7,8,7,7,7,7,8,8,9,9,9,0,0,0,0,0,0]"
CSI_DATA,28585,1a:00:00:00:00:00,-91,11,-98,244,79,11,142970935,47,0,0,142.911,128,0,"[0,0,0,0,0,0,0,0,17,-16,18,-16,19,-18,20,-17,20,-16,21,-17,21,-16,20,-15,18,-14,18,-14,17,-14,16,-12,15,-14,13,-15,12,-14,11,-14,10,-15,10,-18,9,-16,9,-16,8,-18,7,-17,8,-16,8,-16,9,-16,10,-14,11,-13,12,-13,0,0,6,-16,4,-12,4,-12,1,-10,2,-9,1,-9,1,-11,1,-9,-2,-8,-2,-8,-3,-10,-4,-10,-3,-11,-3,-11,-4,-10,-3,-10,-3,-11,-1,-11,-1,-13,2,-13,1,-12,3,-12,3,-12,4,-11,5,-10,6,-10,7,-10,8,-8,0,0,0,0,0,0]"
CSI_DATA,28586,1a:00:00:00:00:00,-93,11,-98,248,79,11,142983139,47,0,0,142.924,128,0,"[0,0,0,0,0,0,0,0,30,-11,29,-11,27,-9,30,-10,31,-9,30,-8,31,-6,31,-7,29,-4,27,-4,29,-2,32,-2,28,-2,26,1,25,1,24,2,22,4,22,3,26,3,25,4,24,4,25,3,25,2,25,2,24,-1,25,-4,23,-4,20,-5,0,0,20,12,19,12,18,13,15,14,13,13,13,13,13,14,13,15,13,12,11,10,9,8,8,7,7,7,6,9,5,10,2,11,0,11,-3,13,-4,15,-4,17,-5,16,-7,14,-6,14,-10,14,-12,14,-14,13,-15,13,-19,13,0,0,0,0,0,0]"
CSI_DATA,28587,1a:00:00:00:00:00,-91,11,-98,249,79,11,143000139,47,0,0,142.941,128,0,"[0,0,0,0,0,0,0,0,26,13,27,15,27,16,27,17,27,18,27,20,26,21,24,20,21,19,20,22,18,22,17,20,14,20,12,20,11,20,9,19,10,18,10,19,12,20,11,16,11,16,9,16,10,17,8,16,7,16,4,19,2,19,-2,19,0,0,2,28,2,27,0,23,-1,18,-3,15,-3,11,-3,9,-3,8,-4,7,-4,9,-8,8,-9,8,-12,8,-10,9,-14,8,-15,5,-16,5,-17,5,-17,2,-15,1,-15,-1,-13,0,-14,-3,-13,-5,-14,-7,-13,-10,-13,-13,-13,-14,0,0,0,0,0,0]"
